# GNUBANDS: Utility for SIESTA to transform bands output into Gnuplot format
#
#                                                  Emilio Artacho, Feb. 1999
#                                                   Alberto Garcia, May 2012
#                                         Nick Papior, April 2013, July 2016
# --------------------------------------------------------------------------
# E_F / orig        =      0.0000    -3.9946
# k_min, k_max      =     0.0000    2.2762
# E_min, E_max      =   -10.0000   10.0000
# Nbands, Nspin, Nk =     26     1   161
# Using min_band, max_band =      1    26
# Total number of bands =     26
#
#        k            E[eV]
# --------------------------------------------------------------------------

      0.000000     -9.988035  1
      0.013257     -9.996935  1
      0.989530     -9.928735  1
      1.004839     -9.773535  1
      1.020147     -9.614035  1
      1.035455     -9.450235  1
      1.050763     -9.282235  1
      1.066071     -9.110135  1
      1.081379     -8.934135  1
      1.096687     -8.754235  1
      1.111995     -8.570635  1
      1.127303     -8.383535  1
      1.142611     -8.192835  1
      1.154714     -8.240335  1
      1.166816     -8.286335  1
      1.178918     -8.330935  1
      1.191020     -8.373935  1
      1.203122     -8.415235  1
      1.215224     -8.454635  1
      1.227326     -8.492335  1
      1.239428     -8.527935  1
      1.251530     -8.561635  1
      1.263632     -8.593235  1
      1.275735     -8.622835  1
      1.287837     -8.650235  1
      1.299939     -8.675535  1
      1.312041     -8.698635  1
      1.324143     -8.719535  1
      1.336245     -8.738335  1
      1.348347     -8.754835  1
      1.360449     -8.769335  1
      1.372551     -8.781535  1
      1.384654     -8.791735  1
      1.396756     -8.799735  1
      1.408858     -8.805735  1
      1.420960     -8.809735  1
      1.433062     -8.811835  1
      1.445164     -8.811835  1
      1.457266     -8.810035  1
      1.469368     -8.806335  1
      1.481470     -8.800735  1
      1.493573     -8.793335  1
      1.505675     -8.784135  1
      1.517777     -8.773135  1
      1.529879     -8.760335  1
      1.541981     -8.745735  1
      1.554083     -8.729435  1
      1.566185     -8.711335  1
      1.578287     -8.691435  1
      1.590389     -8.669835  1
      1.602491     -8.646535  1
      1.614594     -8.621535  1
      1.626696     -8.594835  1
      1.642932     -8.682635  1
      1.659169     -8.780535  1
      1.675406     -8.887835  1
      1.691642     -9.003435  1
      1.707879     -9.126135  1
      1.724116     -9.254835  1
      1.740352     -9.388035  1
      1.756589     -9.524735  1
      1.772826     -9.663535  1
      1.789063     -9.803535  1
      1.805299     -9.943735  1


      0.000000     -7.372935  1
      0.013257     -7.360035  1
      0.026514     -7.321835  1
      0.039772     -7.259835  1
      0.053029     -7.176235  1
      0.066286     -7.073335  1
      0.079543     -6.953635  1
      0.092800     -6.819335  1
      0.106058     -6.672235  1
      0.119315     -6.514035  1
      0.132572     -6.346135  1
      0.145829     -6.169535  1
      0.159086     -5.985235  1
      0.172344     -5.794035  1
      0.185601     -5.596435  1
      0.198858     -5.393035  1
      0.212115     -5.184435  1
      0.225372     -4.970835  1
      0.238630     -4.752735  1
      0.251887     -4.530435  1
      0.265144     -4.304335  1
      0.278401     -4.074835  1
      0.291658     -3.842135  1
      0.304915     -3.606735  1
      0.318173     -3.368935  1
      0.331430     -3.129335  1
      0.344687     -2.888235  1
      0.357944     -2.646435  1
      0.371201     -2.404435  1
      0.384459     -2.163235  1
      0.397716     -1.923735  1
      0.410973     -1.687235  1
      0.424230     -1.455535  1
      0.437487     -1.230535  1
      0.450745     -1.015335  1
      0.464002     -0.813735  1
      0.477259     -0.630935  1
      0.490516     -0.474035  1
      0.503773     -0.351635  1
      0.517031     -0.272935  1
      0.530288     -0.245735  1
      0.545596     -0.265735  1
      0.560904     -0.324435  1
      0.576212     -0.417935  1
      0.591520     -0.541135  1
      0.606828     -0.688535  1
      0.622136     -0.855235  1
      0.637444     -1.036935  1
      0.652753     -1.230235  1
      0.668061     -1.432535  1
      0.683369     -1.641735  1
      0.698677     -1.856335  1
      0.713985     -2.074835  1
      0.729293     -2.296535  1
      0.744601     -2.520435  1
      0.759909     -2.746035  1
      0.775217     -2.972835  1
      0.790525     -3.200435  1
      0.805833     -3.428535  1
      0.821142     -3.656835  1
      0.836450     -3.885035  1
      0.851758     -4.113135  1
      0.867066     -4.340735  1
      0.882374     -4.567835  1
      0.897682     -4.794235  1
      0.912990     -5.019735  1
      0.928298     -5.244135  1
      0.943606     -5.467435  1
      0.958914     -5.689435  1
      0.974222     -5.909835  1
      0.989530     -6.128735  1
      1.004839     -6.345735  1
      1.020147     -6.560835  1
      1.035455     -6.773735  1
      1.050763     -6.984535  1
      1.066071     -7.192835  1
      1.081379     -7.398535  1
      1.096687     -7.601635  1
      1.111995     -7.801735  1
      1.127303     -7.998935  1
      1.142611     -8.192835  1
      1.154714     -8.144235  1
      1.166816     -8.094435  1
      1.178918     -8.043835  1
      1.191020     -7.992535  1
      1.203122     -7.940635  1
      1.215224     -7.888635  1
      1.227326     -7.836635  1
      1.239428     -7.784835  1
      1.251530     -7.733835  1
      1.263632     -7.683635  1
      1.275735     -7.634835  1
      1.287837     -7.587835  1
      1.299939     -7.542835  1
      1.312041     -7.500335  1
      1.324143     -7.460735  1
      1.336245     -7.424435  1
      1.348347     -7.391835  1
      1.360449     -7.363135  1
      1.372551     -7.338735  1
      1.384654     -7.318735  1
      1.396756     -7.303335  1
      1.408858     -7.292435  1
      1.420960     -7.286135  1
      1.433062     -7.284235  1
      1.445164     -7.286535  1
      1.457266     -7.292835  1
      1.469368     -7.302735  1
      1.481470     -7.315835  1
      1.493573     -7.331935  1
      1.505675     -7.350535  1
      1.517777     -7.371335  1
      1.529879     -7.394035  1
      1.541981     -7.418235  1
      1.554083     -7.443735  1
      1.566185     -7.470235  1
      1.578287     -7.497535  1
      1.590389     -7.525535  1
      1.602491     -7.553935  1
      1.614594     -7.582735  1
      1.626696     -7.611935  1
      1.642932     -7.520735  1
      1.659169     -7.422935  1
      1.675406     -7.318735  1
      1.691642     -7.208035  1
      1.707879     -7.090935  1
      1.724116     -6.967535  1
      1.740352     -6.837735  1
      1.756589     -6.701635  1
      1.772826     -6.559235  1
      1.789063     -6.410535  1
      1.805299     -6.255635  1
      1.821536     -6.094435  1
      1.837773     -5.927035  1
      1.854009     -5.753435  1
      1.870246     -5.573635  1
      1.886483     -5.387735  1
      1.902719     -5.195735  1
      1.918956     -4.997735  1
      1.935193     -4.793735  1
      1.951429     -4.583935  1
      1.967666     -4.368435  1
      1.983903     -4.147335  1
      2.000139     -3.920735  1
      2.016376     -3.688935  1
      2.032613     -3.452135  1
      2.048849     -3.210635  1
      2.065086     -2.964835  1
      2.081323     -2.715235  1
      2.097559     -2.462435  1
      2.113796     -2.207235  1
      2.130033     -1.950935  1
      2.146270     -1.694935  1
      2.162506     -1.441535  1
      2.178743     -1.193835  1
      2.194980     -0.956235  1
      2.211216     -0.735535  1
      2.227453     -0.540735  1
      2.243690     -0.384635  1
      2.259926     -0.281835  1
      2.276163     -0.245735  1


      0.000000     -1.536535  1
      0.013257     -1.535335  1
      0.026514     -1.531835  1
      0.039772     -1.526035  1
      0.053029     -1.517935  1
      0.066286     -1.507535  1
      0.079543     -1.494835  1
      0.092800     -1.479735  1
      0.106058     -1.462435  1
      0.119315     -1.442735  1
      0.132572     -1.420735  1
      0.145829     -1.396435  1
      0.159086     -1.369835  1
      0.172344     -1.341035  1
      0.185601     -1.309935  1
      0.198858     -1.276535  1
      0.212115     -1.241035  1
      0.225372     -1.203335  1
      0.238630     -1.163535  1
      0.251887     -1.121735  1
      0.265144     -1.077935  1
      0.278401     -1.032335  1
      0.291658     -0.985035  1
      0.304915     -0.936035  1
      0.318173     -0.885735  1
      0.331430     -0.834235  1
      0.344687     -0.781835  1
      0.357944     -0.728735  1
      0.371201     -0.675535  1
      0.384459     -0.622435  1
      0.397716     -0.570035  1
      0.410973     -0.518835  1
      0.424230     -0.469735  1
      0.437487     -0.423235  1
      0.450745     -0.380335  1
      0.464002     -0.341835  1
      0.477259     -0.308735  1
      0.490516     -0.281835  1
      0.503773     -0.261935  1
      0.517031     -0.249735  1
      0.530288     -0.245635  1
      0.545596     -0.259335  1
      0.560904     -0.299235  1
      0.576212     -0.362135  1
      0.591520     -0.444035  1
      0.606828     -0.540535  1
      0.622136     -0.647735  1
      0.637444     -0.762235  1
      0.652753     -0.881635  1
      0.668061     -1.003635  1
      0.683369     -1.126735  1
      0.698677     -1.249835  1
      0.713985     -1.371835  1
      0.729293     -1.492135  1
      0.744601     -1.610135  1
      0.759909     -1.725435  1
      0.775217     -1.837535  1
      0.790525     -1.946335  1
      0.805833     -2.051535  1
      0.821142     -2.152835  1
      0.836450     -2.250235  1
      0.851758     -2.343535  1
      0.867066     -2.432535  1
      0.882374     -2.517235  1
      0.897682     -2.597435  1
      0.912990     -2.673235  1
      0.928298     -2.744335  1
      0.943606     -2.810835  1
      0.958914     -2.872535  1
      0.974222     -2.929535  1
      0.989530     -2.981735  1
      1.004839     -3.029035  1
      1.020147     -3.071435  1
      1.035455     -3.108935  1
      1.050763     -3.141535  1
      1.066071     -3.169135  1
      1.081379     -3.191635  1
      1.096687     -3.209235  1
      1.111995     -3.221835  1
      1.127303     -3.229435  1
      1.142611     -3.231935  1
      1.154714     -3.236635  1
      1.166816     -3.250735  1
      1.178918     -3.274135  1
      1.191020     -3.306435  1
      1.203122     -3.346635  1
      1.215224     -3.394035  1
      1.227326     -3.447535  1
      1.239428     -3.506035  1
      1.251530     -3.568535  1
      1.263632     -3.634135  1
      1.275735     -3.701835  1
      1.287837     -3.770835  1
      1.299939     -3.840535  1
      1.312041     -3.910235  1
      1.324143     -3.979235  1
      1.336245     -4.047235  1
      1.348347     -4.113635  1
      1.360449     -4.178135  1
      1.372551     -4.240435  1
      1.384654     -4.300135  1
      1.396756     -4.356935  1
      1.408858     -4.410735  1
      1.420960     -4.461235  1
      1.433062     -4.508135  1
      1.445164     -4.551535  1
      1.457266     -4.591035  1
      1.469368     -4.626635  1
      1.481470     -4.658235  1
      1.493573     -4.685635  1
      1.505675     -4.708935  1
      1.517777     -4.728035  1
      1.529879     -4.742735  1
      1.541981     -4.753235  1
      1.554083     -4.759335  1
      1.566185     -4.761035  1
      1.578287     -4.758435  1
      1.590389     -4.751535  1
      1.602491     -4.740135  1
      1.614594     -4.724435  1
      1.626696     -4.704435  1
      1.642932     -4.761735  1
      1.659169     -4.800135  1
      1.675406     -4.819835  1
      1.691642     -4.821435  1
      1.707879     -4.805735  1
      1.724116     -4.773835  1
      1.740352     -4.726735  1
      1.756589     -4.665635  1
      1.772826     -4.591535  1
      1.789063     -4.505435  1
      1.805299     -4.408235  1
      1.821536     -4.300935  1
      1.837773     -4.184035  1
      1.854009     -4.058535  1
      1.870246     -3.924835  1
      1.886483     -3.783735  1
      1.902719     -3.635635  1
      1.918956     -3.481235  1
      1.935193     -3.321035  1
      1.951429     -3.155435  1
      1.967666     -2.985235  1
      1.983903     -2.810835  1
      2.000139     -2.633035  1
      2.016376     -2.452335  1
      2.032613     -2.269735  1
      2.048849     -2.086035  1
      2.065086     -1.902035  1
      2.081323     -1.719035  1
      2.097559     -1.538235  1
      2.113796     -1.360835  1
      2.130033     -1.188635  1
      2.146270     -1.023135  1
      2.162506     -0.866635  1
      2.178743     -0.721135  1
      2.194980     -0.589235  1
      2.211216     -0.473835  1
      2.227453     -0.378335  1
      2.243690     -0.306235  1
      2.259926     -0.261035  1
      2.276163     -0.245635  1


      0.000000     -1.536535  1
      0.013257     -1.535335  1
      0.026514     -1.531835  1
      0.039772     -1.526035  1
      0.053029     -1.517935  1
      0.066286     -1.507535  1
      0.079543     -1.494835  1
      0.092800     -1.479735  1
      0.106058     -1.462435  1
      0.119315     -1.442735  1
      0.132572     -1.420735  1
      0.145829     -1.396435  1
      0.159086     -1.369835  1
      0.172344     -1.341035  1
      0.185601     -1.309935  1
      0.198858     -1.276535  1
      0.212115     -1.241035  1
      0.225372     -1.203335  1
      0.238630     -1.163535  1
      0.251887     -1.121735  1
      0.265144     -1.077935  1
      0.278401     -1.032335  1
      0.291658     -0.985035  1
      0.304915     -0.936035  1
      0.318173     -0.885735  1
      0.331430     -0.834235  1
      0.344687     -0.781835  1
      0.357944     -0.728735  1
      0.371201     -0.675535  1
      0.384459     -0.622435  1
      0.397716     -0.570035  1
      0.410973     -0.518835  1
      0.424230     -0.469735  1
      0.437487     -0.423235  1
      0.450745     -0.380335  1
      0.464002     -0.341835  1
      0.477259     -0.308735  1
      0.490516     -0.281835  1
      0.503773     -0.261935  1
      0.517031     -0.249735  1
      0.530288     -0.245635  1
      0.545596     -0.259335  1
      0.560904     -0.299135  1
      0.576212     -0.362035  1
      0.591520     -0.443935  1
      0.606828     -0.540435  1
      0.622136     -0.647635  1
      0.637444     -0.762235  1
      0.652753     -0.881535  1
      0.668061     -1.003535  1
      0.683369     -1.126635  1
      0.698677     -1.249735  1
      0.713985     -1.371735  1
      0.729293     -1.492035  1
      0.744601     -1.610035  1
      0.759909     -1.725335  1
      0.775217     -1.837535  1
      0.790525     -1.946235  1
      0.805833     -2.051435  1
      0.821142     -2.152835  1
      0.836450     -2.250135  1
      0.851758     -2.343435  1
      0.867066     -2.432435  1
      0.882374     -2.517135  1
      0.897682     -2.597435  1
      0.912990     -2.673135  1
      0.928298     -2.744235  1
      0.943606     -2.810735  1
      0.958914     -2.872435  1
      0.974222     -2.929435  1
      0.989530     -2.981635  1
      1.004839     -3.028935  1
      1.020147     -3.071335  1
      1.035455     -3.108835  1
      1.050763     -3.141435  1
      1.066071     -3.169035  1
      1.081379     -3.191635  1
      1.096687     -3.209235  1
      1.111995     -3.221735  1
      1.127303     -3.229335  1
      1.142611     -3.231835  1
      1.154714     -3.236435  1
      1.166816     -3.249835  1
      1.178918     -3.271135  1
      1.191020     -3.299435  1
      1.203122     -3.333435  1
      1.215224     -3.371835  1
      1.227326     -3.413335  1
      1.239428     -3.456535  1
      1.251530     -3.500335  1
      1.263632     -3.543435  1
      1.275735     -3.584735  1
      1.287837     -3.623235  1
      1.299939     -3.657935  1
      1.312041     -3.688035  1
      1.324143     -3.712735  1
      1.336245     -3.731335  1
      1.348347     -3.743135  1
      1.360449     -3.747735  1
      1.372551     -3.744735  1
      1.384654     -3.733935  1
      1.396756     -3.715035  1
      1.408858     -3.688235  1
      1.420960     -3.653735  1
      1.433062     -3.611635  1
      1.445164     -3.562635  1
      1.457266     -3.507335  1
      1.469368     -3.446335  1
      1.481470     -3.380735  1
      1.493573     -3.311435  1
      1.505675     -3.239835  1
      1.517777     -3.167235  1
      1.529879     -3.095335  1
      1.541981     -3.025835  1
      1.554083     -2.960935  1
      1.566185     -2.902935  1
      1.578287     -2.854235  1
      1.590389     -2.817535  1
      1.602491     -2.795035  1
      1.614594     -2.789035  1
      1.626696     -2.800835  1
      1.642932     -2.735935  1
      1.659169     -2.667135  1
      1.675406     -2.594535  1
      1.691642     -2.518235  1
      1.707879     -2.438635  1
      1.724116     -2.355835  1
      1.740352     -2.270135  1
      1.756589     -2.181835  1
      1.772826     -2.091135  1
      1.789063     -1.998435  1
      1.805299     -1.904135  1
      1.821536     -1.808635  1
      1.837773     -1.712235  1
      1.854009     -1.615535  1
      1.870246     -1.518835  1
      1.886483     -1.422835  1
      1.902719     -1.327935  1
      1.918956     -1.234835  1
      1.935193     -1.143935  1
      1.951429     -1.055835  1
      1.967666     -0.971135  1
      1.983903     -0.890335  1
      2.000139     -0.813735  1
      2.016376     -0.741935  1
      2.032613     -0.675135  1
      2.048849     -0.613435  1
      2.065086     -0.557135  1
      2.081323     -0.506135  1
      2.097559     -0.460335  1
      2.113796     -0.419635  1
      2.130033     -0.383935  1
      2.146270     -0.352935  1
      2.162506     -0.326435  1
      2.178743     -0.304035  1
      2.194980     -0.285635  1
      2.211216     -0.270935  1
      2.227453     -0.259735  1
      2.243690     -0.251835  1
      2.259926     -0.247235  1
      2.276163     -0.245635  1


      0.000000      1.117065  1
      0.013257      1.118565  1
      0.026514      1.122965  1
      0.039772      1.130465  1
      0.053029      1.140865  1
      0.066286      1.154265  1
      0.079543      1.170565  1
      0.092800      1.189865  1
      0.106058      1.212065  1
      0.119315      1.237165  1
      0.132572      1.265165  1
      0.145829      1.295865  1
      0.159086      1.329465  1
      0.172344      1.365665  1
      0.185601      1.404465  1
      0.198858      1.445765  1
      0.212115      1.489565  1
      0.225372      1.535665  1
      0.238630      1.583965  1
      0.251887      1.634265  1
      0.265144      1.686565  1
      0.278401      1.740365  1
      0.291658      1.795665  1
      0.304915      1.852165  1
      0.318173      1.909265  1
      0.331430      1.966765  1
      0.344687      2.023965  1
      0.357944      2.080165  1
      0.371201      2.134665  1
      0.384459      2.186565  1
      0.397716      2.234565  1
      0.410973      2.277365  1
      0.424230      2.313265  1
      0.437487      2.340565  1
      0.450745      2.356865  1
      0.464002      2.359965  1
      0.477259      2.348365  1
      0.490516      2.311165  1
