# GNUBANDS: Utility for SIESTA to transform bands output into Gnuplot format
#
#                                                  Emilio Artacho, Feb. 1999
#                                                   Alberto Garcia, May 2012
#                                         Nick Papior, April 2013, July 2016
# --------------------------------------------------------------------------
# E_F               =    -6.8707
# k_min, k_max      =     0.0000    0.8154
# E_min, E_max      =   -10.0000   -2.0000
# Nbands, Nspin, Nk =     26     1   106
# Using min_band, max_band =      1    26
# Total number of bands =     26
#
#        k            E[eV]
# --------------------------------------------------------------------------

      0.422679     -7.779300  1
      0.429756     -7.766400  1
      0.436832     -7.752400  1
      0.443909     -7.737400  1
      0.450985     -7.721400  1
      0.458062     -7.704400  1
      0.465138     -7.686400  1
      0.472215     -7.667300  1
      0.479291     -7.647200  1
      0.486368     -7.626100  1
      0.493444     -7.604000  1
      0.500521     -7.580900  1
      0.507598     -7.556700  1
      0.514674     -7.531600  1
      0.521751     -7.505400  1
      0.528827     -7.478300  1
      0.535904     -7.450200  1
      0.542980     -7.421100  1
      0.550057     -7.390900  1
      0.557133     -7.359900  1
      0.564210     -7.327800  1
      0.571286     -7.294700  1
      0.578363     -7.260700  1
      0.585439     -7.225700  1
      0.592516     -7.189800  1
      0.599592     -7.152900  1
      0.606669     -7.115000  1
      0.613746     -7.076200  1
      0.620822     -7.036500  1
      0.627899     -6.995800  1
      0.634975     -6.954200  1
      0.642052     -6.911600  1
      0.649128     -6.868200  1
      0.656205     -6.823800  1
      0.661512     -6.790000  1
      0.666820     -6.755600  1
      0.672127     -6.720700  1
      0.677434     -6.685400  1
      0.682742     -6.649500  1
      0.688049     -6.613200  1
      0.693356     -6.576400  1
      0.698664     -6.539000  1
      0.703971     -6.501200  1
      0.709279     -6.463000  1
      0.714586     -6.424200  1
      0.719893     -6.385000  1
      0.725201     -6.345400  1
      0.730508     -6.305200  1
      0.735816     -6.264700  1
      0.741123     -6.223700  1
      0.746430     -6.182200  1
      0.751738     -6.140300  1
      0.757045     -6.098000  1
      0.762353     -6.055200  1
      0.767660     -6.012000  1
      0.772967     -5.968500  1
      0.778275     -5.924500  1
      0.783582     -5.880100  1
      0.788890     -5.835300  1
      0.794197     -5.790100  1
      0.799504     -5.744600  1
      0.804812     -5.698600  1
      0.810119     -5.652400  1
      0.815427     -5.605700  1


